"Compound ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"Np Likeness Score";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL1512479";"";"";"Small molecule";"";"425.25";"10";"13";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H15ClN4PdS-6";"";"";"";"False";"-1";"['SID4254105']";"['SID4254105']"
"CHEMBL268353";"";"";"Small molecule";"";"687.09";"6";"26";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H14B2F8N4PtS+4";"";"";"";"False";"-1";"['in table I; pg.no.1000', '2, thiazole']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL111089";"trans-[{PtCl(NH3)2}-mu-{NH2(CH2)6NH2}-cis-{PtCl2(NH3)}]Cl";"";"Small molecule";"";"658.78";"6";"22";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H20Cl3N5Pt2";"";"";"";"False";"-1";"['1,2/t,c', '1,2/c,c']";"['trans-[{PtCl(NH3)2}-mu-{NH2(CH2)6NH2}-cis-{PtCl2(NH3)}]Cl', 'cis-[{PtCl(NH3)2}-mu-{NH2(CH2)6NH2}-cis-{PtCl2(NH3)}]Cl']"
"CHEMBL2068316";"Tetrachlorodi(3-hydroxypropylamine)platinum(IV)";"";"Small molecule";"";"485.10";"4";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H16Cl4N2O2Pt";"";"";"";"False";"-1";"['6']";"['Tetrachlorodi(3-hydroxypropylamine)platinum(IV)']"
"CHEMBL417616";"(Thiophenolato)(2,2':6',2''-terpyridine)platinum (II) Chloride Monohydrate";"(Thiophenolato)(2,2':6',2'-Terpyridine)Platinum(Ii)Chloride Monohydrate";"Small molecule";"";"572.98";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H16ClN3PtS+3";"";"";"";"False";"-1";"['2a']";"["(Thiophenolato)(2,2':6',2''-terpyridine)platinum (II) Chloride Monohydrate"]"
"CHEMBL118075";"O-863";"";"Small molecule";"";"747.78";"5";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H32Cl2N3O4ReS2+";"";"";"";"False";"-1";"['O-863,12', '27b (O-863)', '26b (O-1196)']";"["[N-[2-[(3'-N'-Propyl-3''beta-(3,4-dichlorophenyl)tropane-2''beta-carboxylic acid methyl ester)(2-mercaptoethyl)amino]acetyl]-2-aminoethanethiolato]rhenium(V) oxide", 'O-863', 'O-1196']"
"CHEMBL187664";"camphorato platinum complex derivative";"";"Small molecule";"";"439.37";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C11H20N2O4Pt";"";"";"";"False";"-1";"['1b']";"['camphorato platinum complex derivative']"
"CHEMBL72552";"Auranofin analogue";"";"Small molecule";"";"331.17";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C7H19AuP-2";"";"";"";"False";"-1";"['42']";"['Auranofin analogue']"
"CHEMBL2146196";"cis-Dichloro[(2S,3R,4S)-2-aminomethyl-3,4-(O-isopropylidene)dihydrxypyrrolidine]platinum (II)";"";"Small molecule";"";"438.21";"5";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H16Cl2N2O2Pt";"";"";"";"False";"-1";"['1']";"['cis-Dichloro[(2S,3R,4S)-2-aminomethyl-3,4-(O-isopropylidene)dihydrxypyrrolidine]platinum (II)']"
"CHEMBL119561";"O-1186";"";"Small molecule";"";"696.88";"5";"30";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H33FN3O4ReS2+";"";"";"";"False";"-1";"['27a (O-861)', '26a (O-1186)', '26a (O-1186)', 'O-927, 11a', 'O-862,14', 'O-861,11', 'O-928, 11b', '27a-1 (O-927)', '26a (O-1186)', '27a-2 (O-928)']";"['O-861', '1R,12S', 'O-1186', "Diastereiosomer of [N-[2-[(3'-N'-Propyl-3''beta-(4-fluorophenyl)tropane-2''beta-carboxylic acid methyl ester)(2-mercaptoethyl)amino]acetyl]-2-aminoethanethiolato]rhenium(V) oxide", "[N-[2-[(3'-N'-Propyl-3''beta-(4-fluorophenyl)tropane-2'' alpha-carboxylic acid methyl ester)(2-mercaptoethyl)amino]acetyl]-2-aminoethanethiolato]rhenium(V) oxide", "[N-[2-[(3'-N'-Propyl-3''beta-(4-fluorophenyl)tropane-2''beta-carboxylic acid methyl ester)(2-mercaptoethyl)amino]acetyl]-2-aminoethanethiolato]rhenium(V) oxide", "Diastereiosomer of [N-[2-[(3'-N'-Propyl-3''beta-(4-fluorophenyl)tropane-2''beta-carboxylic acid methyl ester)(2-mercaptoethyl)amino]acetyl]-2-aminoethanethiolato]rhenium(V) oxide", 'O-927', '1R,12R', 'O-928']"
"CHEMBL427115";"[(nu6-C6H6)RuI(ethylenediamine)]PF6";"";"Small molecule";"";"511.15";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H14F6IN2PRu";"";"";"";"False";"-1";"['4']";"['[(nu6-C6H6)RuI(ethylenediamine)]PF6']"
"CHEMBL72317";"2,6-bis(cyclopropylmethoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"491.58";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H16O2PtS4";"";"";"";"False";"-1";"['9']";"['2,6-bis(cyclopropylmethoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL2068444";"triphenylethylene platinum (II) complex";"";"Small molecule";"";"750.67";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C32H40Cl2N2O2Pt";"";"";"";"False";"-1";"['1Bb']";"['triphenylethylene platinum (II) complex']"
"CHEMBL307692";"1-ferrocenyl-3-(2,4-Dichlorophenyl)-2-propen-1-one";"";"Small molecule";"";"385.07";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H14Cl2FeO";"";"";"";"False";"-1";"['24']";"['1-ferrocenyl-3-(2,4-Dichlorophenyl)-2-propen-1-one']"
"CHEMBL2028163";"Metalloporyphyrin-Ellipticine Analog";"";"Unknown";"";"1447.39";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C79H78FeN10O14-2";"";"";"";"False";"-1";"['9Fe, Me']";"['Metalloporyphyrin-Ellipticine Analog']"
"CHEMBL275501";"(1,3-Diamino-2-hydroxypropane)(3,4,7,8-tetramethyl-1,10-phenanthroline)platinum (II) dichloride Dihydrate";"";"Small molecule";"";"590.41";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H24Cl2N4OPt-";"";"";"";"False";"-1";"['6c']";"['(1,3-Diamino-2-hydroxypropane)(3,4,7,8-tetramethyl-1,10-phenanthroline)platinum (II) Dichloride Dihydrate']"
"CHEMBL1627945";"Cisplatin complex";"";"Small molecule";"";"744.66";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C30H42Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 1)']";"['Cisplatin complex']"
"CHEMBL611448";"Pt(II) Complex";"";"Small molecule";"";"1307.22";"6";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H44Cl12N6Pt3";"";"";"";"False";"-1";"['Complex I']";"['Pt(II) Complex']"
"CHEMBL302757";"Auranofin analogue";"";"Small molecule";"";"679.50";"4";"13";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H35AuO9PS-2";"";"";"";"False";"-1";"['1', '5', '6']";"['Auranofin analogue', 'Auranofin analogue', 'Auranofin analogue']"
"CHEMBL384521";"PorphyrinPt(II) conjugate";"";"Small molecule";"";"1759.78";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C70H100N10O18Pt2";"";"";"";"False";"-1";"['11']";"['PorphyrinPt(II) conjugate']"
"CHEMBL1604754";"";"";"Small molecule";"";"560.36";"7";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H20N3O8PPt-2";"";"";"";"False";"-1";"['SID50109569', 'SID4254209']";"['SID50109569', 'SID4254209']"
"CHEMBL309234";"Dinuclear trans-platinum complex";"";"Small molecule";"";"796.58";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H35Cl2N6Pt2+5";"";"";"";"False";"-1";"['8']";"['Dinuclear trans-platinum complexes']"
"CHEMBL70975";"Auranofin analogue";"";"Small molecule";"";"521.39";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H29AuO4PS-2";"";"";"";"False";"-1";"['8']";"['Auranofin analogue']"
"CHEMBL606541";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"1184.81";"5";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C38H48Au2O10P2S2";"";"";"";"False";"-1";"['54a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL1627734";"Estrogen platinum (II) hybrid derivative";"";"Small molecule";"";"802.78";"4";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C34H52Cl2N2O3Pt";"";"";"";"False";"-1";"['2 (n=6, m=2)']";"['Estrogen platinum (II) hybrid derivative']"
"CHEMBL298410";"beta-[Ru(azpy)2Cl2] CHCl3";"";"Small molecule";"";"658.79";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C23H20Cl5N6Ru+3";"";"";"";"False";"-1";"['beta-[Ru(azpy)2Cl2].CHCl3']";"['beta-[Ru(azpy)2Cl2] CHCl3']"
"CHEMBL72762";"Auranofin analogue";"";"Small molecule";"";"724.54";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H38AuN3O9PS-2";"";"";"";"False";"-1";"['29']";"['Auranofin analogue']"
"CHEMBL305532";"Fe (II) complex";"";"Small molecule";"";"455.34";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H21FeN5O4S2+2";"";"";"";"False";"-1";"['1Fe(II)']";"['N-[(1E)-1-pyridazin-3-ylethylidene]-3-azabicyclo[3.2.2]nonane-3-carbohydrazonothioic acid.sulfate Fe(II)complex']"
"CHEMBL368607";"Cis-Platinum (II) Conjugate";"";"Small molecule";"";"411.32";"1";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C9H16N2O4Pt+2";"";"";"";"False";"-1";"['11']";"['Cis-Platinum (II) Conjugate']"
"CHEMBL142618";"cis-[PtCl2(NH3)(2-C6H5CH2C5H4N)]";"";"Small molecule";"";"452.24";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H14Cl2N2Pt+2";"";"";"";"False";"-1";"['4']";"['cis-[PtCl2(NH3)(2-C6H5CH2C5H4N)]']"
"CHEMBL4303702";"";"";"Small molecule";"";"680.51";"4";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H36AuO9PS";"";"";"";"False";"-1";"['Auranofin', 'Auranofin', 'AURANOFIN']";"['Auranofin', 'Auranofin', 'AURANOFIN']"
"CHEMBL135367";"6-Benzyl-5-isopropyl-1-aurus-1H-pyrimidine-2,4-dione";"";"Small molecule";"";"440.25";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H15AuN2O2";"";"";"";"False";"-1";"['76']";"['6-Benzyl-5-isopropyl-1-aurus-1H-pyrimidine-2,4-dione']"
"CHEMBL226290";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"1265.72";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C52H52Au2Cl2P4";"";"";"";"False";"-1";"['48a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL1396916";"";"";"Small molecule";"";"629.87";"6";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H28ClN4O4PRh-7";"";"";"";"False";"-1";"['SID4254028']";"['SID4254028']"
"CHEMBL419256";"2,6-bis(propan-2-yloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"467.56";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H16O2PtS4";"";"";"";"False";"-1";"['15']";"['2,6-bis(propan-2-yloxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL72816";"2,6-bis(2,2-dimethyl-3-phenylpropoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"675.86";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H32O2PtS4";"";"";"";"False";"-1";"['14']";"['2,6-bis(2,2-dimethyl-3-phenylpropoxy)-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL385677";"PorphyrinPt(II) conjugate";"";"Small molecule";"";"2112.20";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C86H132N10O26Pt2";"";"";"";"False";"-1";"['12']";"['PorphyrinPt(II) conjugate']"
"CHEMBL417556";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"613.12";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H22BrFeIN2";"";"";"";"False";"-1";"['6g']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL191962";"N-{4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl}-1-ruthena-1,1'-spirobi[pentacyclo[2.2.0.0^{1,3}.0^{1,5}.0^{2,6}]hexane]-2,2',4,4'-tetraene-6-carboxamide";"";"Small molecule";"";"512.58";"7";"14";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H25N3O2Ru";"";"";"";"False";"-1";"['1c']";"["N-{4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl}-1-ruthena-1,1'-spirobi[pentacyclo[2.2.0.0^{1,3}.0^{1,5}.0^{2,6}]hexane]-2,2',4,4'-tetraene-6-carboxamide"]"
"CHEMBL3142753";"";"";"Small molecule";"";"759.39";"4";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C17H28Cl2N5O10PPt";"";"";"";"False";"-1";"['21']";"['Phosphoric acid 2-cyano-ethyl ester 2-(2,2-dihydroxy,2,2-dichloro-imidazolidi-1-yl(platinum))-ethyl ester 3-hydroxy-5-(5-methyl-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-tetrahydro-furan-2-ylmethyl ester']"
"CHEMBL117362";"Rhenium complex";"";"Small molecule";"";"694.87";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H31FN3O4ReS2+";"";"";"";"False";"-1";"['15a (O-1135)']";"["N-[(2-((3'-N-propyl-(1''R)-3''beta-(4-fluorophenyl)trop-2''-ene-2''-carbomethoxy)(2-mercaptoethyl) amino)acetyl)-2-aminoethanethiolato)rhenium(V) oxide"]"
"CHEMBL370297";"Ruthenium complex";"";"Small molecule";"";"551.44";"7";"14";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H21Cl2N3ORu";"";"";"";"False";"-1";"['1d']";"["N-{4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butyl}-1-ruthena-1,1'-spirobi[pentacyclo[2.2.0.0^{1,3}.0^{1,5}.0^{2,6}]hexane]-2,2',4,4'-tetraene-6-carboxamide"]"
"CHEMBL2368603";"[Ru(imidazolidine)6]Cl2";"";"Small molecule";"";"722.26";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H24Cl6N12Ru";"";"";"";"False";"-1";"['2a', '1a']";"['[Ru(imidazolidine)6]Cl3', '[Ru(imidazolidine)6]Cl2']"
"CHEMBL611195";"Metallocenium salt";"";"Small molecule";"";"407.22";"9";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H10BF4Os";"";"";"";"False";"-1";"['2']";"['Metallocenium salt']"
"CHEMBL147203";"Platinum complex";"";"Small molecule";"";"568.32";"1";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H21N3O8P2Pt+";"";"";"";"False";"-1";"['[Pt(trans-S,S-chxn)BPMAA]', '[Pt(cis-R,S-chxn)BPMAA]', '[Pt(trans-R,R-chxn)BPMAA]']";"['[Pt(trans-S,S-chxn)BPMAA]', '[Pt(cis-R,S-chxn)BPMAA]', '[Pt(trans-R,R-chxn)BPMAA]']"
"CHEMBL171079";"Platinum (II) complex";"";"Small molecule";"";"410.16";"7";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H12Cl2N2O2Pt";"";"";"";"False";"-1";"['9']";"['Platinum (II) complex']"
"CHEMBL70752";"Auranofin analogue";"";"Small molecule";"";"427.69";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H20AuClP-2";"";"";"";"False";"-1";"['53']";"['Auranofin analogue']"
"CHEMBL280820";"Bis [1,2-bis(diphenylphosphino)propane] gold (I) Chloride";"";"Small molecule";"";"1061.36";"5";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C54H56AuClP4";"";"";"";"False";"-1";"['7']";"['Bis [1,2-bis(diphenylphosphino)propane] gold (I) Chloride']"
"CHEMBL611191";"Metallocenium salt";"";"Small molecule";"";"545.29";"9";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H10BrF6OsP";"";"";"";"False";"-1";"['4']";"['Metallocenium salt']"
"CHEMBL417437";"Platinum complex";"";"Small molecule";"";"590.97";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H15ClFN3PtS+3";"";"";"";"False";"-1";"['2f']";"["(4-FluoroThiophenolato)(2,2':6',2''-terpyridine)platinum (II) Chloride Trihydrate"]"
"CHEMBL174682";"[(nu6-p-cymene)RuI(ethylenediamine)]PF6";"";"Small molecule";"";"567.26";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H22F6IN2PRu";"";"";"";"False";"-1";"['6']";"['[(nu6-p-cymene)RuI(ethylenediamine)]PF6']"
"CHEMBL1627581";"Cisplatin complex";"";"Small molecule";"";"716.61";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H38Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 1)']";"['Cisplatin complex']"
"CHEMBL98573";"1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex";"";"Small molecule";"";"724.08";"3";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H23ClN5O5PtS+";"";"";"";"False";"-1";"['18']";"['1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex']"
"CHEMBL102514";"Acridinecarboxamide-Pt(II) complex; Hydrate";"";"Small molecule";"";"680.94";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H29Cl3N5OPt+";"";"";"";"False";"-1";"['16']";"['Acridinecarboxamide-Pt(II) complex hydrate']"
"CHEMBL6961";"Platinum complex";"";"Small molecule";"";"739.15";"6";"24";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H22B2F8N6Pt+4";"";"";"";"False";"-1";"['in table II; pg.no.1001', '4 (NMeNH2)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complexes"]"
"CHEMBL343369";"Rhenium complex";"";"Small molecule";"";"764.77";"3";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H33BrFNO5ReS2+2";"";"";"";"False";"-1";"['4']";"['Rhenium complex of 3-(2-Bromo-2,2,2-triformyl-3-methyl-1lambda*4*,2lambda*6*,3lambda*4*-[1,2,3]dithiolan-1-yl)-propionic acid 3-(4-fluoro-phenyl)-8-methyl-8-aza-bicyclo[3.2.1]oct-2-ylmethyl ester']"
"CHEMBL611193";"Metallocenium salt";"";"Small molecule";"";"500.83";"9";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H10ClF6OsP";"";"";"";"False";"-1";"['3']";"['Metallocenium salt']"
"CHEMBL103049";"Trans-Amminedichloro hexylamine platinium (II)";"Trans-Amminedichloro hexylamine platinium(II)";"Small molecule";"";"382.19";"5";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H16Cl2N2Pt";"";"";"";"False";"-1";"['10']";"['Trans-Amminedichloro hexylamine platinium (II)']"
"CHEMBL217343";"Platinum complex";"";"Small molecule";"";"1386.15";"3";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C42H32B4F16N8Pt2+8";"";"";"";"False";"-1";"['3']";"["2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL6739";"Platinum complex";"";"Small molecule";"";"798.21";"6";"24";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H27B2F8N5O2Pt+4";"";"";"";"False";"-1";"['in table II; pg.no.1001', '4 (N(CH2CH2OH)2)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complexes"]"
"CHEMBL2028164";"Fe complex";"";"Small molecule";"";"211.95";"5";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6FeN6-4";"";"";"";"False";"-1";"['[Fe(CN)6]4-']";"['[Fe(CN)6]4-']"
"CHEMBL369450";"1,1'-[1,4-phenylenebis(methylene)]bis[1,4,8,11-tetraazacyclotetradecane] Palladium Diperchlorate Tetrahydrate (4H2O)";"";"Small molecule";"";"1179.44";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H56Cl4N8O20Pd2-2";"";"";"";"False";"-1";"['40']";"["1,1'-[1,4-phenylenebis(methylene)]bis[1,4,8,11-tetraazacyclotetradecane] Palladium Diperchlorate Tetrahydrate (4H2O)"]"
"CHEMBL274133";"(Ethylenediamine) ([2,2']Bipyridinyl)platinum (II) dichloride Dihydrate";"";"Small molecule";"";"480.26";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H14Cl2N4Pt-";"";"";"";"False";"-1";"['4a']";"["(Ethylenediamine) ([2,2']Bipyridinyl)platinum (II) DiChloride Dihydrate"]"
"CHEMBL1332921";"";"";"Small molecule";"";"346.99";"65";"66";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H20N2NiO6";"";"";"";"False";"-1";"['SID4253562', 'SID554762']";"['SID4253562', 'SID554762']"
"CHEMBL103570";"trans-a-ammine-b,d-dichloro-f-(cyclohexylamine)-c,e-dihydroxoplatinium (IV)";"";"Small molecule";"";"414.19";"7";"35";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H16Cl2N2O2Pt";"";"";"";"False";"-1";"['(cis)-18', '18']";"['cis-a-ammine-b,d-dichloro-f-(cyclohexylamine)-c,e-dihydroxoplatinium (IV)', 'trans-a-ammine-b,d-dichloro-f-(cyclohexylamine)-c,e-dihydroxoplatinium (IV)']"
"CHEMBL4114526";"";"";"Small molecule";"";"574.70";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H24N6O2ReS+4";"";"";"";"False";"-1";"['BDBM103910']";"['JNK3 inhibitor 7::US8562945, 243']"
"CHEMBL290531";"Ferrocenyl Sugar";"";"Small molecule";"";"736.42";"3";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C33H28FeO16";"";"";"";"False";"-1";"['2']";"['Ferrocenyl Sugar']"
"CHEMBL1381931";"";"";"Small molecule";"";"660.64";"17";"53";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C45H36FeN2";"";"";"";"False";"-1";"['SID26669806', 'SID26669673']";"['SID26669806', 'SID26669673']"
"CHEMBL175844";"Cis-Platinum (II) Conjugate";"";"Small molecule";"";"453.40";"1";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H22N2O4Pt+2";"";"";"";"False";"-1";"['9']";"['Cis-Platinum (II) Conjugate']"
"CHEMBL326165";"N-[(2-((3'-N-propyl-(1''R) -3''beta-(4-fluorophenyl) tropane-2''-beta-1-propanoyl) (2-mercaptoethyl) amino) acetyl) -2-aminoethanethiolato)rhenium(V) oxide";"";"Small molecule";"";"694.91";"3";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H35FN3O3ReS2+";"";"";"";"False";"-1";"['12a-1 (O-2020)', '12a-2 (O-1972)', '13a (O-1508)', '12a (O-1505)']";"["(1R,12R)-N-[(2-((3'-N-propyl-3''alpha-(4-fluorophenyl) tropane-2''beta-propionyl) (2-mercaptoethyl) amino) acetyl)-2-aminoethanethiolato] rhenium(v) oxide", "(1R,12S)-N-[(2-((3'-N-propyl-3''alpha-(4-fluorophenyl) tropane-2''beta-propionyl) (2-mercaptoethyl) amino)-2-aminoethanethiolato]rhenium(v) oxide", "N-[(2-((3'-N-propyl-(1''R) -3''beta-(4-fluorophenyl) tropane-2''-beta-1-propanoyl) (2-mercaptoethyl) amino) acetyl) -2-aminoethanethiolato)rhenium(V) oxide", "N-[(2-((3'-N-propyl-(1'' R)-3''alpha-(4-fluorophenyl) tropane-2''beta-1-propanoyl) (2-mercaptoethyl) amino) acetyl)-2-aminoethanethiolato] rhenium (V) oxide"]"
"CHEMBL46564";"FERROCENYL SUGAR";"";"Small molecule";"";"432.21";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H20FeO8";"";"";"";"False";"-1";"['4']";"['Ferrocenyl Sugar']"
